frame,North_Straight,North_Left,South_Straight,South_Left,East_Straight,East_Left,West_Straight,West_Left,Center
3402,2,2,2,2,13,3,12,9,4
3403,2,2,2,2,13,3,12,9,3
3404,2,2,2,2,13,3,12,9,3
3405,2,2,2,2,13,3,12,9,3
3406,2,2,2,2,13,3,12,9,4
3407,3,2,2,2,13,3,12,9,4
3408,3,2,2,2,13,3,12,9,3
3409,2,2,0,2,13,3,12,9,3
3410,2,2,0,2,13,3,12,9,4
3411,2,2,0,2,13,3,12,9,7
3412,2,2,0,2,13,3,12,9,7
3413,2,2,0,2,13,3,12,9,7
3414,2,2,0,2,13,3,12,9,7
3415,2,2,0,2,13,3,12,9,7
3416,1,2,0,2,13,3,12,9,6
3417,1,2,0,2,13,3,12,9,5
3418,1,2,0,2,13,3,12,9,5
3419,1,2,0,2,13,3,12,9,6
3420,1,2,0,2,13,3,12,9,6
3421,1,2,0,2,13,4,12,9,4
3422,1,2,0,2,13,4,12,9,4
3423,1,2,0,2,13,4,12,9,4
3424,0,2,0,2,13,3,12,9,5
3425,0,2,0,2,13,3,12,9,5
3426,0,2,0,2,13,3,12,9,5
3427,0,2,0,2,13,3,12,9,5
3428,0,2,0,2,13,3,12,9,5
3429,0,2,0,2,13,3,12,9,6
3430,0,2,0,2,13,3,12,9,6
3431,0,2,0,2,13,3,12,9,6
3432,0,2,0,2,13,3,12,9,5
3433,0,2,0,2,13,3,12,9,5
3434,2,2,1,2,13,4,12,9,5
3435,2,2,1,2,13,4,12,9,5
3436,2,2,1,2,13,3,12,9,5
3437,2,2,1,2,13,3,12,9,5
3438,2,2,1,2,13,3,12,9,5
3439,2,2,1,2,13,4,12,9,5
3440,2,2,1,2,13,4,12,9,5
3441,2,2,1,2,13,5,12,9,5
3442,3,2,1,2,13,5,12,9,5
3443,3,2,1,2,13,5,12,9,5
3444,3,2,1,2,13,5,12,9,5
3445,3,2,1,2,13,5,12,9,5
3446,3,2,2,2,13,4,12,9,5
3447,3,2,2,2,13,4,12,9,5
3448,3,2,2,2,13,4,12,9,5
3449,2,2,1,2,13,4,12,9,5
3450,2,2,1,2,13,4,12,9,5
3451,1,2,1,2,13,4,12,9,5
3452,1,2,1,2,13,4,12,9,5
3453,1,2,1,2,13,4,12,9,5
3454,1,2,1,2,13,4,12,9,4
3455,1,2,1,2,13,4,12,9,4
3456,0,2,0,2,13,4,12,9,5
3457,0,2,0,2,13,4,12,9,5
3458,0,2,0,2,13,4,12,9,5
3459,0,2,0,2,13,4,12,9,6
3460,0,2,0,2,13,4,12,9,6
3461,0,2,0,2,13,5,12,9,7
3462,0,2,1,2,13,5,12,9,7
3463,0,2,1,2,13,5,12,9,7
3464,0,2,1,2,13,5,12,9,8
3465,0,2,1,2,13,5,12,9,8
3466,0,2,1,2,13,4,12,9,8
3467,1,2,2,2,13,4,12,9,8
3468,1,2,2,2,13,4,12,9,8
3469,1,2,2,2,13,4,12,9,7
3470,1,2,2,2,13,4,12,9,7
3471,1,2,2,2,13,4,12,9,7
3472,1,2,2,2,13,4,12,9,7
3473,1,2,2,2,13,4,12,9,7
3474,1,2,3,2,13,5,12,9,7
3475,1,2,3,2,13,5,12,9,7
3476,1,2,2,2,13,5,12,9,7
3477,1,2,2,2,13,5,12,9,7
3478,1,2,2,2,13,5,12,9,7
3479,1,2,1,2,13,5,12,9,6
3480,1,2,1,2,13,5,12,9,6
3481,0,2,1,2,13,5,12,9,8
3482,1,2,2,2,13,5,12,9,8
3483,1,2,2,2,13,5,12,9,8
3484,1,2,2,2,13,5,12,9,8
3485,1,2,2,2,13,5,12,9,8
3486,1,2,1,2,13,5,12,9,9
3487,1,2,1,2,13,5,12,9,9
3488,1,2,1,2,13,5,12,9,9
3489,2,2,1,2,13,5,12,9,10
3490,2,2,1,2,13,5,12,9,10
3491,2,2,1,2,13,5,12,9,10
3492,2,2,1,2,13,5,12,9,11
3493,2,2,1,2,13,5,12,9,11
3494,3,2,0,2,13,5,13,9,8
3495,3,2,0,2,13,5,13,9,8
3496,2,2,0,2,13,5,13,9,8
3497,2,2,1,2,13,5,13,9,8
3498,2,2,1,2,13,5,13,9,8
3499,2,2,1,2,13,5,13,9,9
3500,2,2,1,2,13,5,13,9,9
3501,0,2,1,2,13,5,12,9,8
3502,0,2,1,2,13,5,12,9,8
3503,0,2,1,2,13,5,12,9,8
3504,0,2,2,2,13,5,13,9,9
3505,0,2,2,2,13,5,13,9,9
3506,0,2,2,2,13,5,13,9,9
3507,0,2,2,2,13,5,13,9,9
3508,0,2,2,2,13,5,13,9,9
3509,0,2,1,2,13,5,13,9,11
3510,0,2,1,2,13,5,13,9,11
3511,0,2,1,2,13,5,13,9,11
3512,1,2,1,2,13,5,12,9,10
3513,1,2,1,2,13,5,12,9,10
3514,1,2,1,2,13,5,13,9,11
3515,1,2,1,2,13,5,13,9,11
3516,1,2,1,2,13,5,13,9,11
3517,1,2,1,2,13,5,12,9,9
3518,1,2,1,2,13,5,12,9,8
3519,1,2,0,2,13,5,12,9,7
3520,2,2,0,2,13,5,12,9,7
3521,2,2,0,2,13,5,12,9,7
3522,2,2,0,2,13,5,12,9,8
3523,2,2,0,2,13,5,12,9,8
3524,2,2,1,2,13,5,12,9,9
3525,2,2,1,2,13,5,12,9,9
3526,2,2,1,2,13,5,12,9,9
3527,3,2,1,2,13,5,12,9,9
3528,3,2,1,2,13,5,12,9,9
3529,1,2,1,2,13,5,12,9,8
3530,1,2,1,2,13,5,12,9,8
3531,1,2,1,2,13,5,12,9,8
3532,0,2,2,2,13,5,12,9,8
3533,0,2,2,2,13,5,12,9,8
3534,0,2,2,2,13,5,12,9,8
3535,0,2,2,2,13,5,12,9,7
3536,0,2,2,2,13,5,12,9,7
3537,0,2,1,2,13,5,12,9,7
3538,0,2,1,2,13,5,12,9,7
3539,0,2,1,2,13,5,12,9,8
3540,0,2,1,2,13,5,12,9,9
3541,0,2,1,2,13,5,12,9,10
3542,0,2,1,2,13,5,12,9,9
3543,0,2,1,2,13,5,12,9,9
3544,0,2,0,2,13,5,12,9,8
3545,0,2,0,2,13,5,12,10,8
3546,0,2,0,2,13,5,12,10,7
3547,1,2,0,2,13,5,12,9,6
3548,1,2,0,2,13,5,12,9,7
3549,1,2,0,2,13,5,12,9,9
3550,1,2,0,2,13,5,12,10,9
3551,1,2,0,2,13,5,12,10,9
3552,1,2,0,2,13,5,12,10,8
3553,1,2,0,2,13,5,12,10,8
3554,1,2,0,2,13,5,12,10,8
3555,1,2,0,2,13,5,12,10,9
3556,1,2,0,2,13,5,12,10,8
3557,1,2,0,2,13,5,12,10,7
3558,1,2,0,2,13,5,12,10,8
3559,1,2,0,2,13,5,12,10,6
3560,1,2,0,2,13,5,12,10,6
3561,1,2,0,2,13,5,12,10,6
3562,0,2,0,2,13,5,12,10,6
3563,0,2,0,2,13,5,12,10,6
3564,0,2,0,2,13,5,12,10,6
3565,0,2,0,2,13,5,12,10,6
3566,0,2,0,2,13,5,12,10,6
3567,0,2,0,2,13,5,12,10,6
3568,0,2,0,2,13,5,12,10,6
3569,0,2,0,2,13,5,12,10,6
3570,0,2,0,2,13,5,12,10,6
3571,0,2,0,2,13,5,12,10,6
3572,1,2,0,2,13,5,12,10,6
3573,1,2,0,2,13,5,12,10,6
3574,1,2,0,2,13,5,12,10,6
3575,2,2,0,2,13,5,12,10,6
3576,2,2,0,2,13,5,12,10,6
3577,2,2,0,2,13,5,12,10,5
3578,2,2,0,2,13,5,12,10,5
3579,2,2,0,2,13,5,12,10,5
3580,3,2,0,2,13,5,12,10,5
3581,3,2,0,2,13,5,12,10,5
3582,3,2,0,2,13,5,12,10,5
3583,3,2,0,2,13,5,12,10,5
3584,2,2,0,2,13,5,12,10,5
3585,2,2,0,2,13,5,12,10,5
3586,2,2,0,2,13,5,12,10,5
3587,2,2,0,2,13,5,12,10,4
3588,2,2,0,2,13,5,12,10,4
3589,0,2,0,2,13,5,12,10,5
3590,0,2,0,2,13,5,12,10,5
3591,0,2,0,2,13,5,12,10,5
3592,0,2,0,2,13,5,12,10,3
3593,0,2,0,2,13,5,12,10,3
3594,0,2,0,2,13,5,12,10,3
3595,0,2,0,2,13,5,12,10,3
3596,0,2,0,2,13,5,12,10,3
3597,0,2,0,2,13,4,12,9,3
3598,0,2,0,2,13,4,12,9,3
3599,0,2,0,2,13,4,12,9,4
3600,0,2,0,2,13,4,12,9,4
3601,0,2,0,2,13,4,12,9,4
3602,0,2,0,2,13,4,12,9,4
3603,0,2,0,2,13,4,12,9,4
3604,0,1,0,2,13,3,12,9,4
3605,0,1,0,2,13,3,12,9,4
3606,0,2,0,2,13,3,12,9,4
3607,0,2,0,2,13,3,12,9,5
3608,0,2,0,2,13,3,12,9,5
3609,0,2,0,2,13,3,12,9,4
3610,1,2,0,2,13,3,12,9,4
3611,1,2,0,2,13,3,12,9,3
3612,1,2,0,2,13,3,12,9,3
3613,1,2,0,2,13,3,12,9,3
3614,1,2,0,2,13,3,12,9,4
3615,1,2,0,2,13,3,12,9,4
3616,1,2,0,2,13,3,12,9,3
3617,1,2,0,2,13,3,12,9,3
3618,1,2,0,2,13,3,12,9,4
3619,1,2,0,2,13,3,12,9,4
3620,2,2,0,2,13,3,12,9,4
3621,2,2,0,2,13,3,12,9,4
3622,1,2,0,2,13,3,12,9,4
3623,1,2,0,2,13,3,12,9,4
3624,1,2,0,2,13,3,12,9,3
3625,1,2,0,2,13,3,12,9,2
3626,1,2,0,2,13,3,12,9,2
3627,1,2,0,2,13,3,11,9,3
3628,1,2,0,2,13,3,11,9,3
3629,1,2,0,2,13,3,11,9,3
3630,1,2,0,2,13,3,11,9,4
3631,1,2,0,2,13,3,11,9,5
3632,0,2,0,2,13,3,11,10,5
3633,0,2,0,2,13,3,11,10,5
3634,0,2,1,2,13,3,11,9,4
3635,0,2,1,2,13,3,11,9,4
3636,0,2,1,2,13,3,11,9,3
3637,0,2,1,2,13,3,11,9,4
3638,0,2,1,2,13,3,11,9,4
3639,0,2,1,2,13,3,11,9,5
3640,0,2,1,2,13,3,11,9,5
3641,0,2,1,2,13,3,11,9,5
3642,0,2,1,2,13,3,11,9,3
3643,0,2,1,2,13,3,11,9,2
3644,0,1,1,2,13,3,11,9,2
3645,0,1,1,2,13,3,11,9,2
3646,0,1,1,2,13,3,11,9,2
3647,0,1,1,2,13,3,11,10,2
3648,0,1,1,2,13,3,11,10,2
3649,0,1,1,2,13,2,11,10,2
3650,1,1,1,2,13,3,11,10,2
3651,1,1,1,2,13,3,11,10,2
3652,1,1,1,2,13,2,11,10,3
3653,1,1,1,2,13,2,11,10,3
3654,1,1,1,2,13,2,11,10,2
3655,1,1,1,2,13,2,11,10,2
3656,1,1,1,2,13,2,11,10,2
3657,1,1,1,2,13,2,11,10,1
3658,1,1,1,2,13,2,11,10,1
3659,0,1,1,2,13,2,10,10,1
3660,2,1,1,2,13,2,10,10,1
3661,2,1,1,2,13,2,10,10,1
3662,2,1,1,2,13,2,10,10,3
3663,2,1,1,2,13,2,10,10,3
3664,2,1,1,2,13,2,10,10,3
3665,2,1,1,2,13,2,10,10,3
3666,2,1,1,2,13,2,10,10,3
3667,1,1,1,2,13,2,10,10,3
3668,1,1,1,2,13,2,10,10,3
3669,1,1,1,2,13,2,10,10,2
3670,1,1,1,2,13,2,10,10,2
3671,1,1,1,2,13,2,10,10,3
3672,0,0,1,2,13,2,12,10,3
3673,0,0,1,2,13,2,12,10,3
3674,0,0,1,2,13,2,11,10,4
3675,1,0,1,2,13,2,11,10,4
3676,1,0,1,2,13,2,11,10,5
3677,1,0,1,2,13,2,11,10,4
3678,1,0,1,2,13,2,11,10,4
3679,1,0,1,2,13,2,11,10,5
3680,1,0,1,2,13,2,11,10,5
3681,1,0,1,2,13,2,11,10,5
3682,2,0,1,2,13,2,10,10,5
3683,2,0,1,2,13,2,10,10,5
3684,1,0,1,2,13,2,10,10,5
3685,1,0,1,2,13,2,10,10,5
3686,1,0,1,2,13,2,10,10,5
3687,1,0,1,2,13,2,10,10,5
3688,1,0,1,2,13,2,10,10,5
3689,1,0,1,2,13,2,10,10,5
3690,1,0,1,2,13,2,10,10,5
3691,1,0,1,2,13,2,10,10,5
3692,0,0,1,2,13,2,10,10,6
3693,0,0,1,2,13,2,10,10,6
3694,0,0,1,2,13,2,10,10,6
3695,0,0,1,2,13,2,10,10,6
3696,0,0,1,2,13,2,10,10,6
3697,0,0,1,2,13,2,11,10,6
3698,0,0,1,2,13,2,11,10,6
3699,0,0,1,2,13,2,11,10,6
3700,1,0,1,2,13,2,11,10,6
3701,1,0,1,2,13,2,11,10,6
3702,1,0,1,2,13,2,11,10,6
3703,1,0,1,2,13,2,11,10,6
3704,1,0,1,2,13,2,11,10,6
3705,1,0,1,2,13,2,11,10,6
3706,1,0,1,2,13,2,11,10,6
3707,1,0,2,2,13,2,12,10,6
3708,1,0,2,2,13,2,12,10,6
3709,0,0,2,2,13,2,12,10,6
3710,0,0,2,2,13,2,12,10,6
3711,0,0,2,2,13,2,12,10,6
3712,0,0,2,2,13,2,11,10,6
3713,0,0,2,2,13,2,11,10,6
3714,0,0,2,2,13,2,11,10,8
3715,1,0,2,2,13,2,11,10,7
3716,1,0,2,2,13,2,11,10,7
3717,1,0,2,2,13,2,11,10,8
3718,1,0,2,2,13,2,11,10,8
3719,1,0,2,2,13,2,10,10,7
3720,2,0,2,2,13,2,10,10,6
3721,2,0,2,2,13,2,10,10,6
3722,2,0,2,2,13,2,10,10,6
3723,2,0,2,2,13,2,10,10,6
3724,2,0,2,2,13,2,10,10,5
3725,3,1,2,2,13,2,10,10,5
3726,3,1,2,2,13,2,10,10,5
3727,2,0,3,2,13,2,10,10,5
3728,2,0,3,2,13,2,10,10,5
3729,1,0,3,2,13,2,10,10,5
3730,1,0,3,2,13,2,10,10,5
3731,1,0,3,2,13,2,10,10,5
3732,1,0,3,2,13,2,10,10,7
3733,1,0,3,2,13,2,10,10,7
3734,0,0,3,2,13,2,10,10,7
3735,0,0,3,2,13,2,10,10,7
3736,0,0,3,2,13,2,10,10,8
3737,0,0,3,2,13,2,10,10,6
3738,0,0,3,2,13,2,10,10,6
3739,0,0,3,2,13,2,10,10,8
3740,0,0,3,2,13,2,10,10,8
3741,0,0,3,2,13,2,10,10,8
3742,0,0,3,2,13,2,10,10,7
3743,0,0,3,2,13,2,10,10,7
3744,0,0,3,2,13,2,10,10,7
3745,0,0,3,2,13,2,10,10,7
3746,0,0,3,2,13,2,10,10,7
3747,0,0,3,2,13,2,10,10,6
3748,0,0,3,2,13,2,10,10,6
3749,0,0,3,2,13,2,10,10,6
3750,0,0,3,2,13,2,10,10,6
3751,0,0,3,2,13,2,10,10,6
3752,0,0,3,2,13,2,10,10,6
3753,0,0,3,2,13,2,10,10,6
3754,0,0,3,2,13,2,10,10,6
3755,0,0,3,2,13,2,10,10,6
3756,0,0,3,2,13,2,10,10,6
3757,0,0,3,2,13,2,10,10,5
3758,0,0,3,2,13,2,10,10,5
3759,0,0,3,2,13,2,10,10,5
3760,0,0,3,2,13,2,10,10,5
3761,0,0,3,2,13,2,10,10,6
3762,0,0,3,2,13,2,10,10,6
3763,0,0,3,2,13,2,10,10,6
3764,0,0,3,2,13,3,11,10,5
3765,1,0,3,2,13,3,11,10,4
3766,1,0,3,2,13,3,11,10,4
3767,1,0,3,2,13,2,11,10,4
3768,1,0,3,2,13,2,11,10,4
3769,1,0,3,2,13,2,11,10,4
3770,1,0,3,2,13,2,11,10,4
3771,1,0,3,2,13,2,11,10,4
3772,1,0,3,2,13,2,11,10,4
3773,1,0,3,2,13,2,11,10,4
3774,1,0,3,2,13,2,11,10,4
3775,1,0,3,2,13,2,11,10,4
3776,1,0,3,2,13,2,11,10,4
3777,0,0,3,2,13,2,11,10,4
3778,0,0,3,2,13,2,11,10,4
3779,0,0,3,2,13,2,11,10,3
3780,0,0,3,2,13,2,11,10,3
3781,0,0,3,2,13,2,11,10,3
3782,0,0,3,2,13,2,11,10,4
3783,0,0,3,2,13,2,11,10,4
3784,0,0,3,2,13,2,11,10,3
3785,0,0,3,2,13,2,11,10,3
3786,0,0,3,2,13,2,11,10,4
3787,0,0,3,2,13,2,11,10,5
3788,0,0,3,2,13,2,11,10,5
3789,0,0,3,2,13,2,11,10,3
3790,0,0,3,2,13,2,11,10,2
3791,0,0,3,2,13,2,11,10,2
3792,1,1,3,2,13,2,11,10,3
3793,1,1,3,2,13,2,11,10,3
3794,1,1,3,2,13,2,11,10,2
3795,2,1,3,2,13,2,11,10,2
3796,2,1,3,2,13,2,11,10,2
3797,2,1,3,2,13,2,11,10,2
3798,2,1,3,2,13,2,11,10,2
3799,2,1,3,2,13,2,11,10,3
3800,2,1,3,2,13,2,11,10,3
3801,2,1,3,2,13,2,11,10,3
3802,1,1,3,2,13,2,11,10,2
3803,1,1,3,2,13,2,11,10,2
3804,0,1,3,2,13,2,11,10,3
3805,0,1,3,2,13,2,11,10,3
3806,0,1,3,2,13,2,11,10,4
3807,0,1,3,2,13,2,11,10,4
3808,0,1,3,2,13,2,11,10,4
3809,0,1,3,2,13,2,11,10,4
3810,0,1,3,2,13,2,11,10,4
3811,0,1,3,2,13,2,11,10,4
3812,0,1,3,2,13,2,10,10,4
3813,0,1,3,2,13,2,10,10,4
3814,0,1,3,2,13,2,10,10,4
3815,1,1,3,2,13,2,10,10,4
3816,1,1,3,2,13,2,10,10,4
3817,1,1,3,2,13,3,10,10,4
3818,1,1,3,2,13,3,10,10,4
3819,1,1,3,2,13,2,11,10,4
3820,1,1,3,2,13,3,11,10,4
3821,1,1,3,2,13,2,11,10,4
3822,0,1,3,2,13,3,11,10,4
3823,0,1,3,2,13,3,11,10,4
3824,0,1,3,2,13,3,11,10,4
3825,0,1,3,2,13,3,11,10,4
3826,0,1,3,2,13,3,11,10,4
3827,0,1,3,2,13,3,11,10,5
3828,0,1,3,2,13,3,11,10,5
3829,0,1,3,2,13,3,11,10,5
3830,0,1,3,2,13,3,11,10,5
3831,0,1,3,2,13,3,11,10,5
3832,0,1,3,2,13,3,11,10,5
3833,0,1,3,2,13,3,11,10,5
3834,0,1,3,2,13,2,11,10,5
3835,0,1,3,2,13,2,11,10,5
3836,0,1,3,2,13,2,11,10,5
3837,0,0,3,2,13,3,11,10,5
3838,0,0,3,2,13,3,11,10,5
3839,0,0,3,2,13,2,11,10,4
3840,0,0,3,2,13,2,11,10,4
3841,0,0,3,2,13,2,11,10,3
3842,2,0,3,2,13,2,11,10,3
3843,2,0,3,2,13,2,11,10,3
3844,2,0,3,2,13,2,10,10,4
3845,2,0,3,2,13,2,11,10,4
3846,2,0,3,2,13,2,11,10,4
3847,2,0,3,2,13,2,10,10,4
3848,2,0,3,2,13,2,10,10,4
3849,2,0,3,2,13,2,9,10,3
3850,2,0,3,2,13,2,9,10,3
3851,2,0,3,2,13,2,9,10,3
3852,0,0,3,2,13,2,9,10,3
3853,0,0,3,2,13,2,9,10,3
3854,0,1,3,2,13,2,9,10,4
3855,1,1,3,2,13,2,9,10,5
3856,1,1,3,2,13,2,9,10,5
3857,1,1,3,2,13,2,9,10,5
3858,1,1,3,2,13,2,9,10,5
3859,1,1,3,2,13,2,9,10,5
3860,1,1,3,2,13,2,9,10,5
3861,1,1,3,2,13,2,9,10,5
3862,1,1,3,2,13,2,9,10,5
3863,1,1,3,2,13,2,9,10,5
3864,0,1,3,2,13,2,9,10,5
3865,0,1,3,2,13,2,9,10,5
3866,0,2,3,2,13,2,9,10,5
3867,0,2,3,2,13,2,9,10,5
3868,0,2,3,2,13,2,9,10,5
3869,0,2,3,2,13,2,9,10,5
3870,0,2,3,2,13,2,9,10,5
3871,0,2,3,2,13,2,9,10,5
3872,0,1,3,2,13,2,9,10,5
3873,0,1,3,2,13,2,9,10,5
3874,0,1,3,2,13,2,9,10,5
3875,0,1,3,2,13,2,9,10,5
3876,0,1,3,2,13,2,9,10,5
3877,0,1,3,2,13,2,9,10,5
3878,0,1,3,2,13,2,9,10,5
3879,0,1,3,2,13,2,9,10,5
3880,0,1,3,2,13,2,9,10,5
3881,0,1,3,2,13,2,9,10,5
3882,0,1,3,2,13,2,9,10,5
3883,0,1,3,2,13,2,9,10,5
3884,0,1,3,2,13,2,9,10,5
3885,0,1,3,2,13,2,9,10,5
3886,0,1,3,2,13,2,9,10,5
3887,0,0,3,2,13,2,9,10,5
3888,0,0,3,2,13,2,9,10,5
3889,0,0,3,2,13,2,9,10,5
3890,1,0,3,2,13,2,9,10,5
3891,1,0,3,2,13,2,9,10,5
3892,1,0,3,2,13,2,9,10,5
3893,1,0,3,2,13,2,9,10,5
3894,1,0,3,2,13,2,9,10,5
3895,2,0,3,2,13,2,9,10,5
3896,2,0,3,2,13,2,9,10,5
3897,2,0,3,2,13,2,9,10,5
3898,2,0,3,2,13,2,9,10,5
3899,1,0,3,2,13,2,9,10,6
3900,1,0,3,2,13,2,9,10,6
3901,1,0,3,2,13,2,9,10,6
3902,0,0,3,2,13,2,9,10,6
3903,0,0,3,2,13,2,9,10,6
3904,0,0,3,2,13,2,9,10,6
3905,0,0,3,2,13,2,9,10,6
3906,0,0,3,2,13,2,9,10,6
3907,0,0,3,2,13,2,9,10,7
3908,0,0,3,2,13,2,9,10,7
3909,0,0,3,2,13,2,9,10,6
3910,0,0,3,2,13,2,9,10,6
3911,0,0,3,2,13,2,9,10,6
3912,0,0,3,2,13,2,9,10,5
3913,0,0,3,2,13,2,9,10,5
3914,0,0,3,2,13,2,10,10,5
3915,0,0,3,2,13,2,9,10,5
3916,0,0,3,2,13,2,10,10,5
3917,0,0,3,2,13,2,10,10,5
3918,0,0,3,2,13,2,10,10,5
3919,0,0,3,2,13,2,10,10,4
3920,0,0,3,2,13,2,10,10,4
3921,1,0,3,2,13,2,10,10,3
3922,1,0,3,2,13,2,10,10,3
3923,1,0,3,2,13,2,10,10,3
3924,1,0,3,2,13,2,10,10,4
3925,1,0,3,2,13,2,10,10,4
3926,1,0,3,2,13,2,10,10,4
3927,1,0,3,2,13,2,10,10,4
3928,1,0,3,2,13,2,10,10,4
3929,0,0,3,2,13,2,10,10,4
3930,1,1,3,2,13,2,10,10,4
3931,1,1,3,2,13,2,10,10,4
3932,1,1,3,2,13,2,10,10,4
3933,1,1,3,2,13,2,10,10,4
3934,0,1,3,2,13,2,10,10,5
3935,0,1,3,2,13,2,10,10,5
3936,0,1,3,2,13,2,10,10,5
3937,0,1,3,2,13,2,10,10,5
3938,0,1,3,2,13,2,10,10,5
3939,0,1,3,2,13,2,10,10,6
3940,0,1,3,2,13,2,10,10,6
3941,0,1,3,2,13,2,10,10,7
3942,0,1,3,2,13,2,10,10,6
3943,0,1,3,2,13,2,10,10,6
3944,0,1,3,2,13,2,10,10,6
3945,0,1,3,2,13,2,10,10,6
3946,0,1,3,2,13,2,10,10,5
3947,0,0,3,2,13,2,10,10,5
3948,0,0,3,2,13,2,10,10,5
3949,0,1,3,2,13,2,10,10,6
3950,0,1,3,2,13,2,10,10,6
3951,0,1,3,2,13,2,10,10,6
3952,0,1,3,2,13,2,10,10,5
3953,0,1,3,2,13,2,10,10,6
3954,0,1,3,2,13,2,10,10,7
3955,0,1,3,2,13,2,10,10,7
3956,0,1,3,2,13,2,10,10,8
3957,0,1,3,2,13,2,10,10,5
3958,0,1,3,2,13,2,10,10,5
3959,0,1,3,2,13,2,10,10,5
3960,0,1,3,2,13,2,10,10,5
3961,0,1,3,2,13,2,10,10,5
3962,1,2,3,2,13,2,10,10,5
3963,1,2,3,2,13,2,10,10,5
3964,1,2,3,2,13,2,10,10,5
3965,1,2,3,2,13,2,10,10,4
3966,1,2,3,2,13,2,10,10,4
3967,1,2,3,2,13,2,10,10,4
3968,1,2,3,2,13,2,10,10,4
3969,1,2,3,2,13,2,10,10,4
3970,1,2,3,2,13,2,10,10,4
3971,1,2,3,2,13,2,10,10,4
3972,0,2,3,2,13,2,10,10,4
3973,0,2,3,2,13,2,10,10,4
3974,0,2,3,2,13,2,10,10,4
3975,0,2,3,2,13,2,10,10,4
3976,0,2,3,2,13,2,10,10,4
3977,0,0,3,2,13,2,10,10,5
3978,0,0,3,2,13,2,10,10,5
3979,0,0,3,2,13,2,10,10,5
3980,0,0,3,2,13,2,10,10,6
3981,0,0,3,2,13,2,10,10,6
3982,0,0,3,2,13,2,10,10,5
3983,0,0,3,2,13,2,10,10,5
3984,0,0,3,2,13,2,10,10,5
3985,0,0,3,2,13,2,10,10,4
3986,0,0,3,2,13,2,10,10,4
3987,0,0,3,2,13,2,10,10,3
3988,0,0,3,2,13,2,10,10,3
3989,0,0,3,2,13,2,10,10,4
3990,0,0,3,2,13,2,10,10,4
3991,0,0,3,2,13,2,10,10,4
3992,0,0,3,2,13,2,10,10,5
3993,0,0,3,2,13,2,10,10,5
3994,0,0,3,2,13,2,10,10,4
3995,1,1,3,2,13,2,10,10,4
3996,1,1,3,2,13,2,10,10,4
3997,1,1,3,2,13,2,10,10,5
3998,1,1,3,2,13,2,10,10,5
3999,1,1,3,2,13,2,10,10,5
4000,1,1,3,2,13,2,10,10,5
4001,1,1,3,2,13,2,10,10,5
4002,0,1,3,2,13,2,10,10,5
4003,0,1,3,2,13,2,10,10,5
4004,0,1,3,2,13,2,10,10,7
4005,0,1,3,2,13,2,10,10,7
4006,0,1,3,2,13,2,10,10,7
4007,0,1,3,2,13,2,10,10,6
4008,0,1,3,2,13,2,10,10,6
4009,0,0,3,2,13,2,9,10,6
4010,0,0,3,2,13,2,9,10,6
4011,0,0,3,2,13,2,9,10,7
4012,0,0,3,2,13,2,9,10,7
4013,0,0,3,2,13,2,9,10,7
4014,0,0,3,2,13,2,9,10,7
4015,0,0,3,2,13,2,9,10,6
4016,0,0,3,2,13,2,9,10,6
4017,0,0,3,2,13,2,9,10,5
4018,0,0,3,2,13,2,9,10,5
4019,0,0,3,2,13,2,9,10,4
4020,0,0,3,2,13,2,9,10,5
4021,0,0,3,2,13,2,9,10,5
4022,0,0,3,2,13,2,9,10,5
4023,0,1,3,2,13,2,9,10,5
4024,0,1,3,2,13,2,9,10,5
4025,0,1,3,2,13,2,9,10,6
4026,0,1,3,2,13,2,9,10,6
4027,0,1,3,2,13,2,9,10,6
4028,0,1,3,2,13,2,9,10,6
4029,0,1,3,2,13,2,9,10,6
4030,0,1,3,2,13,3,9,10,6
4031,0,1,3,2,13,3,9,10,6
4032,0,1,3,2,13,3,9,10,6
4033,0,1,3,2,13,3,9,10,6
4034,0,1,3,2,13,3,9,10,6
4035,0,0,3,2,13,2,9,10,5
4036,0,0,3,2,13,2,9,10,5
4037,0,0,3,2,13,2,9,10,5
4038,0,0,3,2,13,2,9,10,5
4039,0,0,3,2,13,2,9,10,5
4040,0,0,3,2,13,2,9,10,4
4041,0,0,3,2,13,2,9,10,5
4042,0,0,3,2,13,2,9,10,5
4043,1,0,3,2,13,2,9,10,5
4044,1,0,3,2,13,2,9,10,5
4045,1,0,3,2,13,2,10,10,4
4046,1,0,3,2,13,2,9,10,3
4047,1,0,3,2,13,2,9,10,3
4048,1,0,3,2,13,2,9,10,4
4049,1,0,3,2,13,2,9,10,5
4050,1,0,3,2,13,2,10,10,3
4051,1,0,3,2,13,2,10,10,3
4052,0,0,3,2,13,2,10,10,3
4053,0,0,3,2,13,2,10,10,3
4054,0,0,3,2,13,2,10,10,2
4055,0,0,3,2,13,2,10,10,3
4056,0,0,3,2,13,2,10,10,3
4057,0,0,3,2,13,2,10,10,3
4058,0,0,3,2,13,2,10,10,3
4059,0,0,3,2,13,2,10,10,3
4060,0,0,3,2,13,2,10,10,3
4061,0,0,3,2,13,2,10,10,3
4062,0,0,3,2,13,2,10,10,3
4063,0,1,3,2,13,2,10,10,3
4064,0,1,3,2,13,2,10,10,3
4065,0,1,3,2,13,2,10,9,3
