frame,adaptive_phase,adaptive_state,adaptive_time_left,fixed_phase,fixed_state,fixed_time_left
5407,1,GREEN,13.3,3,GREEN,7.3
5408,1,GREEN,13.2,3,GREEN,7.2
5409,1,GREEN,13.2,3,GREEN,7.2
5410,1,GREEN,13.2,3,GREEN,7.2
5411,1,GREEN,13.1,3,GREEN,7.1
5412,1,GREEN,13.1,3,GREEN,7.1
5413,1,GREEN,13.1,3,GREEN,7.1
5414,1,GREEN,13.0,3,GREEN,7.0
5415,1,GREEN,13.0,3,GREEN,7.0
5416,1,GREEN,13.0,3,GREEN,7.0
5417,1,GREEN,12.9,3,GREEN,6.9
5418,1,GREEN,12.9,3,GREEN,6.9
5419,1,GREEN,12.9,3,GREEN,6.9
5420,1,GREEN,12.8,3,GREEN,6.8
5421,1,GREEN,12.8,3,GREEN,6.8
5422,1,GREEN,12.8,3,GREEN,6.8
5423,1,GREEN,12.7,3,GREEN,6.7
5424,1,GREEN,12.7,3,GREEN,6.7
5425,1,GREEN,12.7,3,GREEN,6.7
5426,1,GREEN,12.6,3,GREEN,6.6
5427,1,GREEN,12.6,3,GREEN,6.6
5428,1,GREEN,12.6,3,GREEN,6.6
5429,1,GREEN,12.5,3,GREEN,6.5
5430,1,GREEN,12.5,3,GREEN,6.5
5431,1,GREEN,12.5,3,GREEN,6.5
5432,1,GREEN,12.4,3,GREEN,6.4
5433,1,GREEN,12.4,3,GREEN,6.4
5434,1,GREEN,12.4,3,GREEN,6.4
5435,1,GREEN,12.3,3,GREEN,6.3
5436,1,GREEN,12.3,3,GREEN,6.3
5437,1,GREEN,12.3,3,GREEN,6.3
5438,1,GREEN,12.2,3,GREEN,6.2
5439,1,GREEN,12.2,3,GREEN,6.2
5440,1,GREEN,12.2,3,GREEN,6.2
5441,1,GREEN,12.1,3,GREEN,6.1
5442,1,GREEN,12.1,3,GREEN,6.1
5443,1,GREEN,12.1,3,GREEN,6.1
5444,1,GREEN,12.0,3,GREEN,6.0
5445,1,GREEN,12.0,3,GREEN,6.0
5446,1,GREEN,12.0,3,GREEN,6.0
5447,1,GREEN,11.9,3,GREEN,5.9
5448,1,GREEN,11.9,3,GREEN,5.9
5449,1,GREEN,11.9,3,GREEN,5.9
5450,1,GREEN,11.8,3,GREEN,5.8
5451,1,GREEN,11.8,3,GREEN,5.8
5452,1,GREEN,11.8,3,GREEN,5.8
5453,1,GREEN,11.7,3,GREEN,5.7
5454,1,GREEN,11.7,3,GREEN,5.7
5455,1,GREEN,11.7,3,GREEN,5.7
5456,1,GREEN,11.6,3,GREEN,5.6
5457,1,GREEN,11.6,3,GREEN,5.6
5458,1,GREEN,11.6,3,GREEN,5.6
5459,1,GREEN,11.5,3,GREEN,5.5
5460,1,GREEN,11.5,3,GREEN,5.5
5461,1,GREEN,11.5,3,GREEN,5.5
5462,1,GREEN,11.4,3,GREEN,5.4
5463,1,GREEN,11.4,3,GREEN,5.4
5464,1,GREEN,11.4,3,GREEN,5.4
5465,1,GREEN,11.3,3,GREEN,5.3
5466,1,GREEN,11.3,3,GREEN,5.3
5467,1,GREEN,11.3,3,GREEN,5.3
5468,1,GREEN,11.2,3,GREEN,5.2
5469,1,GREEN,11.2,3,GREEN,5.2
5470,1,GREEN,11.2,3,GREEN,5.2
5471,1,GREEN,11.1,3,GREEN,5.1
5472,1,GREEN,11.1,3,GREEN,5.1
5473,1,GREEN,11.1,3,GREEN,5.1
5474,1,GREEN,11.0,3,GREEN,5.0
5475,1,GREEN,11.0,3,GREEN,5.0
5476,1,GREEN,11.0,3,GREEN,5.0
5477,1,GREEN,10.9,3,GREEN,4.9
5478,1,GREEN,10.9,3,GREEN,4.9
5479,1,GREEN,10.9,3,GREEN,4.9
5480,1,GREEN,10.8,3,GREEN,4.8
5481,1,GREEN,10.8,3,GREEN,4.8
5482,1,GREEN,10.8,3,GREEN,4.8
5483,1,GREEN,10.7,3,GREEN,4.7
5484,1,GREEN,10.7,3,GREEN,4.7
5485,1,GREEN,10.7,3,GREEN,4.7
5486,1,GREEN,10.6,3,GREEN,4.6
5487,1,GREEN,10.6,3,GREEN,4.6
5488,1,GREEN,10.6,3,GREEN,4.6
5489,1,GREEN,10.5,3,GREEN,4.5
5490,1,GREEN,10.5,3,GREEN,4.5
5491,1,GREEN,10.5,3,GREEN,4.5
5492,1,GREEN,10.4,3,GREEN,4.4
5493,1,GREEN,10.4,3,GREEN,4.4
5494,1,GREEN,10.4,3,GREEN,4.4
5495,1,GREEN,10.3,3,GREEN,4.3
5496,1,GREEN,10.3,3,GREEN,4.3
5497,1,GREEN,10.3,3,GREEN,4.3
5498,1,GREEN,10.2,3,GREEN,4.2
5499,1,GREEN,10.2,3,GREEN,4.2
5500,1,GREEN,10.2,3,GREEN,4.2
5501,1,GREEN,10.1,3,GREEN,4.1
5502,1,GREEN,10.1,3,GREEN,4.1
5503,1,GREEN,10.1,3,GREEN,4.1
5504,1,GREEN,10.0,3,GREEN,4.0
5505,1,GREEN,10.0,3,GREEN,4.0
5506,1,GREEN,10.0,3,GREEN,4.0
5507,1,GREEN,9.9,3,GREEN,3.9
5508,1,GREEN,9.9,3,GREEN,3.9
5509,1,GREEN,9.9,3,GREEN,3.9
5510,1,GREEN,9.8,3,GREEN,3.8
5511,1,GREEN,9.8,3,GREEN,3.8
5512,1,GREEN,9.8,3,GREEN,3.8
5513,1,GREEN,9.7,3,GREEN,3.7
5514,1,GREEN,9.7,3,GREEN,3.7
5515,1,GREEN,9.7,3,GREEN,3.7
5516,1,GREEN,9.6,3,GREEN,3.6
5517,1,GREEN,9.6,3,GREEN,3.6
5518,1,GREEN,9.6,3,GREEN,3.6
5519,1,GREEN,9.5,3,GREEN,3.5
5520,1,GREEN,9.5,3,GREEN,3.5
5521,1,GREEN,9.5,3,GREEN,3.5
5522,1,GREEN,9.4,3,GREEN,3.4
5523,1,GREEN,9.4,3,GREEN,3.4
5524,1,GREEN,9.4,3,GREEN,3.4
5525,1,GREEN,9.3,3,GREEN,3.3
5526,1,GREEN,9.3,3,GREEN,3.3
5527,1,GREEN,9.3,3,GREEN,3.3
5528,1,GREEN,9.2,3,GREEN,3.2
5529,1,GREEN,9.2,3,GREEN,3.2
5530,1,GREEN,9.2,3,GREEN,3.2
5531,1,GREEN,9.1,3,GREEN,3.1
5532,1,GREEN,9.1,3,GREEN,3.1
5533,1,GREEN,9.1,3,GREEN,3.1
5534,1,GREEN,9.0,3,GREEN,3.0
5535,1,GREEN,9.0,3,GREEN,3.0
5536,1,GREEN,9.0,3,GREEN,3.0
5537,1,GREEN,8.9,3,GREEN,2.9
5538,1,GREEN,8.9,3,GREEN,2.9
5539,1,GREEN,8.9,3,GREEN,2.9
5540,1,GREEN,8.8,3,GREEN,2.8
5541,1,GREEN,8.8,3,GREEN,2.8
5542,1,GREEN,8.8,3,GREEN,2.8
5543,1,GREEN,8.7,3,GREEN,2.7
5544,1,GREEN,8.7,3,GREEN,2.7
5545,1,GREEN,8.7,3,GREEN,2.7
5546,1,GREEN,8.6,3,GREEN,2.6
5547,1,GREEN,8.6,3,GREEN,2.6
5548,1,GREEN,8.6,3,GREEN,2.6
5549,1,GREEN,8.5,3,GREEN,2.5
5550,1,GREEN,8.5,3,GREEN,2.5
5551,1,GREEN,8.5,3,GREEN,2.5
5552,1,GREEN,8.4,3,GREEN,2.4
5553,1,GREEN,8.4,3,GREEN,2.4
5554,1,GREEN,8.4,3,GREEN,2.4
5555,1,GREEN,8.3,3,GREEN,2.3
5556,1,GREEN,8.3,3,GREEN,2.3
5557,1,GREEN,8.3,3,GREEN,2.3
5558,1,GREEN,8.2,3,GREEN,2.2
5559,1,GREEN,8.2,3,GREEN,2.2
5560,1,GREEN,8.2,3,GREEN,2.2
5561,1,GREEN,8.1,3,GREEN,2.1
5562,1,GREEN,8.1,3,GREEN,2.1
5563,1,GREEN,8.1,3,GREEN,2.1
5564,1,GREEN,8.0,3,GREEN,2.0
5565,1,GREEN,8.0,3,GREEN,2.0
5566,1,GREEN,8.0,3,GREEN,2.0
5567,1,GREEN,7.9,3,GREEN,1.9
5568,1,GREEN,7.9,3,GREEN,1.9
5569,1,GREEN,7.9,3,GREEN,1.9
5570,1,GREEN,7.8,3,GREEN,1.8
5571,1,GREEN,7.8,3,GREEN,1.8
5572,1,GREEN,7.8,3,GREEN,1.8
5573,1,GREEN,7.7,3,GREEN,1.7
5574,1,GREEN,7.7,3,GREEN,1.7
5575,1,GREEN,7.7,3,GREEN,1.7
5576,1,GREEN,7.6,3,GREEN,1.6
5577,1,GREEN,7.6,3,GREEN,1.6
5578,1,GREEN,7.6,3,GREEN,1.6
5579,1,GREEN,7.5,3,GREEN,1.5
5580,1,GREEN,7.5,3,GREEN,1.5
5581,1,GREEN,7.5,3,GREEN,1.5
5582,1,GREEN,7.4,3,GREEN,1.4
5583,1,GREEN,7.4,3,GREEN,1.4
5584,1,GREEN,7.4,3,GREEN,1.4
5585,1,GREEN,7.3,3,GREEN,1.3
5586,1,GREEN,7.3,3,GREEN,1.3
5587,1,GREEN,7.3,3,GREEN,1.3
5588,1,GREEN,7.2,3,GREEN,1.2
5589,1,GREEN,7.2,3,GREEN,1.2
5590,1,GREEN,7.2,3,GREEN,1.2
5591,1,GREEN,7.1,3,GREEN,1.1
5592,1,GREEN,7.1,3,GREEN,1.1
5593,1,GREEN,7.1,3,GREEN,1.1
5594,1,GREEN,7.0,3,GREEN,1.0
5595,1,GREEN,7.0,3,GREEN,1.0
5596,1,GREEN,7.0,3,GREEN,1.0
5597,1,GREEN,6.9,3,GREEN,0.9
5598,1,GREEN,6.9,3,GREEN,0.9
5599,1,GREEN,6.9,3,GREEN,0.9
5600,1,GREEN,6.8,3,GREEN,0.8
5601,1,GREEN,6.8,3,GREEN,0.8
5602,1,GREEN,6.8,3,GREEN,0.8
5603,1,GREEN,6.7,3,GREEN,0.7
5604,1,GREEN,6.7,3,GREEN,0.7
5605,1,GREEN,6.7,3,GREEN,0.7
5606,1,GREEN,6.6,3,GREEN,0.6
5607,1,GREEN,6.6,3,GREEN,0.6
5608,1,GREEN,6.6,3,GREEN,0.6
5609,1,GREEN,6.5,3,GREEN,0.5
5610,1,GREEN,6.5,3,GREEN,0.5
5611,1,GREEN,6.5,3,GREEN,0.5
5612,1,GREEN,6.4,3,GREEN,0.4
5613,1,GREEN,6.4,3,GREEN,0.4
5614,1,GREEN,6.4,3,GREEN,0.4
5615,1,GREEN,6.3,3,GREEN,0.3
5616,1,GREEN,6.3,3,GREEN,0.3
5617,1,GREEN,6.3,3,GREEN,0.3
5618,1,GREEN,6.2,3,GREEN,0.2
5619,1,GREEN,6.2,3,GREEN,0.2
5620,1,GREEN,6.2,3,GREEN,0.2
5621,1,GREEN,6.1,3,GREEN,0.1
5622,1,GREEN,6.1,3,GREEN,0.1
5623,1,GREEN,6.1,3,GREEN,0.1
5624,1,GREEN,6.0,3,GREEN,0.0
5625,1,GREEN,6.0,3,YELLOW,0.0
5626,1,GREEN,6.0,3,YELLOW,3.0
5627,1,GREEN,5.9,3,YELLOW,2.9
5628,1,GREEN,5.9,3,YELLOW,2.9
5629,1,GREEN,5.9,3,YELLOW,2.9
5630,1,GREEN,5.8,3,YELLOW,2.8
5631,1,GREEN,5.8,3,YELLOW,2.8
5632,1,GREEN,5.8,3,YELLOW,2.8
5633,1,GREEN,5.7,3,YELLOW,2.7
5634,1,GREEN,5.7,3,YELLOW,2.7
5635,1,GREEN,5.7,3,YELLOW,2.7
5636,1,GREEN,5.6,3,YELLOW,2.6
5637,1,GREEN,5.6,3,YELLOW,2.6
5638,1,GREEN,5.6,3,YELLOW,2.6
5639,1,GREEN,5.5,3,YELLOW,2.5
5640,1,GREEN,5.5,3,YELLOW,2.5
5641,1,GREEN,5.5,3,YELLOW,2.5
5642,1,GREEN,5.4,3,YELLOW,2.4
5643,1,GREEN,5.4,3,YELLOW,2.4
5644,1,GREEN,5.4,3,YELLOW,2.4
5645,1,GREEN,5.3,3,YELLOW,2.3
5646,1,GREEN,5.3,3,YELLOW,2.3
5647,1,GREEN,5.3,3,YELLOW,2.3
5648,1,GREEN,5.2,3,YELLOW,2.2
5649,1,GREEN,5.2,3,YELLOW,2.2
5650,1,GREEN,5.2,3,YELLOW,2.2
5651,1,GREEN,5.1,3,YELLOW,2.1
5652,1,GREEN,5.1,3,YELLOW,2.1
5653,1,GREEN,5.1,3,YELLOW,2.1
5654,1,GREEN,5.0,3,YELLOW,2.0
5655,1,GREEN,5.0,3,YELLOW,2.0
5656,1,GREEN,5.0,3,YELLOW,2.0
5657,1,GREEN,4.9,3,YELLOW,1.9
5658,1,GREEN,4.9,3,YELLOW,1.9
5659,1,GREEN,4.9,3,YELLOW,1.9
5660,1,GREEN,4.8,3,YELLOW,1.8
5661,1,GREEN,4.8,3,YELLOW,1.8
5662,1,GREEN,4.8,3,YELLOW,1.8
5663,1,GREEN,4.7,3,YELLOW,1.7
5664,1,GREEN,4.7,3,YELLOW,1.7
5665,1,GREEN,4.7,3,YELLOW,1.7
5666,1,GREEN,4.6,3,YELLOW,1.6
5667,1,GREEN,4.6,3,YELLOW,1.6
5668,1,GREEN,4.6,3,YELLOW,1.6
5669,1,GREEN,4.5,3,YELLOW,1.5
5670,1,GREEN,4.5,3,YELLOW,1.5
5671,1,GREEN,4.5,3,YELLOW,1.5
5672,1,GREEN,4.4,3,YELLOW,1.4
5673,1,GREEN,4.4,3,YELLOW,1.4
5674,1,GREEN,4.4,3,YELLOW,1.4
5675,1,GREEN,4.3,3,YELLOW,1.3
5676,1,GREEN,4.3,3,YELLOW,1.3
5677,1,GREEN,4.3,3,YELLOW,1.3
5678,1,GREEN,4.2,3,YELLOW,1.2
5679,1,GREEN,4.2,3,YELLOW,1.2
5680,1,GREEN,4.2,3,YELLOW,1.2
5681,1,GREEN,4.1,3,YELLOW,1.1
5682,1,GREEN,4.1,3,YELLOW,1.1
5683,1,GREEN,4.1,3,YELLOW,1.1
5684,1,GREEN,4.0,3,YELLOW,1.0
5685,1,GREEN,4.0,3,YELLOW,1.0
5686,1,GREEN,4.0,3,YELLOW,1.0
5687,1,GREEN,3.9,3,YELLOW,0.9
5688,1,GREEN,3.9,3,YELLOW,0.9
5689,1,GREEN,3.9,3,YELLOW,0.9
5690,1,GREEN,3.8,3,YELLOW,0.8
5691,1,GREEN,3.8,3,YELLOW,0.8
5692,1,GREEN,3.8,3,YELLOW,0.8
5693,1,GREEN,3.7,3,YELLOW,0.7
5694,1,GREEN,3.7,3,YELLOW,0.7
5695,1,GREEN,3.7,3,YELLOW,0.7
5696,1,GREEN,3.6,3,YELLOW,0.6
5697,1,GREEN,3.6,3,YELLOW,0.6
5698,1,GREEN,3.6,3,YELLOW,0.6
5699,1,GREEN,3.5,3,YELLOW,0.5
5700,1,GREEN,3.5,3,YELLOW,0.5
5701,1,GREEN,3.5,3,YELLOW,0.5
5702,1,GREEN,3.4,3,YELLOW,0.4
5703,1,GREEN,3.4,3,YELLOW,0.4
5704,1,GREEN,3.4,3,YELLOW,0.4
5705,1,GREEN,3.3,3,YELLOW,0.3
5706,1,GREEN,3.3,3,YELLOW,0.3
5707,1,GREEN,3.3,3,YELLOW,0.3
5708,1,GREEN,3.2,3,YELLOW,0.2
5709,1,GREEN,3.2,3,YELLOW,0.2
5710,1,GREEN,3.2,3,YELLOW,0.2
5711,1,GREEN,3.1,3,YELLOW,0.1
5712,1,GREEN,3.1,3,YELLOW,0.1
5713,1,GREEN,3.1,3,YELLOW,0.1
5714,1,GREEN,3.0,3,YELLOW,0.0
5715,1,GREEN,3.0,4,GREEN,27.0
5716,1,GREEN,3.0,4,GREEN,30.0
5717,1,GREEN,2.9,4,GREEN,29.9
5718,1,GREEN,2.9,4,GREEN,29.9
5719,1,GREEN,2.9,4,GREEN,29.9
5720,1,GREEN,2.8,4,GREEN,29.8
5721,1,GREEN,2.8,4,GREEN,29.8
5722,1,GREEN,2.8,4,GREEN,29.8
5723,1,GREEN,2.7,4,GREEN,29.7
5724,1,GREEN,2.7,4,GREEN,29.7
5725,1,GREEN,2.7,4,GREEN,29.7
5726,1,GREEN,2.6,4,GREEN,29.6
5727,1,GREEN,2.6,4,GREEN,29.6
5728,1,GREEN,2.6,4,GREEN,29.6
5729,1,GREEN,2.5,4,GREEN,29.5
5730,1,GREEN,2.5,4,GREEN,29.5
5731,1,GREEN,2.5,4,GREEN,29.5
5732,1,GREEN,2.4,4,GREEN,29.4
5733,1,GREEN,2.4,4,GREEN,29.4
5734,1,GREEN,2.4,4,GREEN,29.4
5735,1,GREEN,2.3,4,GREEN,29.3
5736,1,GREEN,2.3,4,GREEN,29.3
5737,1,GREEN,2.3,4,GREEN,29.3
5738,1,GREEN,2.2,4,GREEN,29.2
5739,1,GREEN,2.2,4,GREEN,29.2
5740,1,GREEN,2.2,4,GREEN,29.2
5741,1,GREEN,2.1,4,GREEN,29.1
5742,1,GREEN,2.1,4,GREEN,29.1
5743,1,GREEN,2.1,4,GREEN,29.1
5744,1,GREEN,2.0,4,GREEN,29.0
5745,1,GREEN,2.0,4,GREEN,29.0
5746,1,GREEN,2.0,4,GREEN,29.0
5747,1,GREEN,1.9,4,GREEN,28.9
5748,1,GREEN,1.9,4,GREEN,28.9
5749,1,GREEN,1.9,4,GREEN,28.9
5750,1,GREEN,1.8,4,GREEN,28.8
5751,1,GREEN,1.8,4,GREEN,28.8
5752,1,GREEN,1.8,4,GREEN,28.8
5753,1,GREEN,1.7,4,GREEN,28.7
5754,1,GREEN,1.7,4,GREEN,28.7
5755,1,GREEN,1.7,4,GREEN,28.7
5756,1,GREEN,1.6,4,GREEN,28.6
5757,1,GREEN,1.6,4,GREEN,28.6
5758,1,GREEN,1.6,4,GREEN,28.6
5759,1,GREEN,1.5,4,GREEN,28.5
5760,1,GREEN,1.5,4,GREEN,28.5
5761,1,GREEN,1.5,4,GREEN,28.5
5762,1,GREEN,1.4,4,GREEN,28.4
5763,1,GREEN,1.4,4,GREEN,28.4
5764,1,GREEN,1.4,4,GREEN,28.4
5765,1,GREEN,1.3,4,GREEN,28.3
5766,1,GREEN,1.3,4,GREEN,28.3
5767,1,GREEN,1.3,4,GREEN,28.3
5768,1,GREEN,1.2,4,GREEN,28.2
5769,1,GREEN,1.2,4,GREEN,28.2
5770,1,GREEN,1.2,4,GREEN,28.2
5771,1,GREEN,1.1,4,GREEN,28.1
5772,1,GREEN,1.1,4,GREEN,28.1
5773,1,GREEN,1.1,4,GREEN,28.1
5774,1,GREEN,1.0,4,GREEN,28.0
5775,1,GREEN,1.0,4,GREEN,28.0
5776,1,GREEN,1.0,4,GREEN,28.0
5777,1,GREEN,0.9,4,GREEN,27.9
5778,1,GREEN,0.9,4,GREEN,27.9
5779,1,GREEN,0.9,4,GREEN,27.9
5780,1,GREEN,0.8,4,GREEN,27.8
5781,1,GREEN,0.8,4,GREEN,27.8
5782,1,GREEN,0.8,4,GREEN,27.8
5783,1,GREEN,0.7,4,GREEN,27.7
5784,1,GREEN,0.7,4,GREEN,27.7
5785,1,GREEN,0.7,4,GREEN,27.7
5786,1,GREEN,0.6,4,GREEN,27.6
5787,1,GREEN,0.6,4,GREEN,27.6
5788,1,GREEN,0.6,4,GREEN,27.6
5789,1,GREEN,0.5,4,GREEN,27.5
5790,1,GREEN,0.5,4,GREEN,27.5
5791,1,GREEN,0.5,4,GREEN,27.5
5792,1,GREEN,0.4,4,GREEN,27.4
5793,1,GREEN,0.4,4,GREEN,27.4
5794,1,GREEN,0.4,4,GREEN,27.4
5795,1,GREEN,0.3,4,GREEN,27.3
5796,1,GREEN,0.3,4,GREEN,27.3
5797,1,GREEN,0.3,4,GREEN,27.3
5798,1,GREEN,0.2,4,GREEN,27.2
5799,1,GREEN,0.2,4,GREEN,27.2
5800,1,GREEN,0.2,4,GREEN,27.2
5801,1,GREEN,0.1,4,GREEN,27.1
5802,1,GREEN,0.1,4,GREEN,27.1
5803,1,GREEN,0.1,4,GREEN,27.1
5804,1,GREEN,0.0,4,GREEN,27.0
5805,1,YELLOW,0.0,4,GREEN,27.0
5806,1,YELLOW,3.0,4,GREEN,27.0
5807,1,YELLOW,2.9,4,GREEN,26.9
5808,1,YELLOW,2.9,4,GREEN,26.9
5809,1,YELLOW,2.9,4,GREEN,26.9
5810,1,YELLOW,2.8,4,GREEN,26.8
5811,1,YELLOW,2.8,4,GREEN,26.8
5812,1,YELLOW,2.8,4,GREEN,26.8
5813,1,YELLOW,2.7,4,GREEN,26.7
5814,1,YELLOW,2.7,4,GREEN,26.7
5815,1,YELLOW,2.7,4,GREEN,26.7
5816,1,YELLOW,2.6,4,GREEN,26.6
5817,1,YELLOW,2.6,4,GREEN,26.6
5818,1,YELLOW,2.6,4,GREEN,26.6
5819,1,YELLOW,2.5,4,GREEN,26.5
5820,1,YELLOW,2.5,4,GREEN,26.5
5821,1,YELLOW,2.5,4,GREEN,26.5
5822,1,YELLOW,2.4,4,GREEN,26.4
5823,1,YELLOW,2.4,4,GREEN,26.4
5824,1,YELLOW,2.4,4,GREEN,26.4
5825,1,YELLOW,2.3,4,GREEN,26.3
5826,1,YELLOW,2.3,4,GREEN,26.3
5827,1,YELLOW,2.3,4,GREEN,26.3
5828,1,YELLOW,2.2,4,GREEN,26.2
5829,1,YELLOW,2.2,4,GREEN,26.2
5830,1,YELLOW,2.2,4,GREEN,26.2
5831,1,YELLOW,2.1,4,GREEN,26.1
5832,1,YELLOW,2.1,4,GREEN,26.1
5833,1,YELLOW,2.1,4,GREEN,26.1
5834,1,YELLOW,2.0,4,GREEN,26.0
5835,1,YELLOW,2.0,4,GREEN,26.0
5836,1,YELLOW,2.0,4,GREEN,26.0
5837,1,YELLOW,1.9,4,GREEN,25.9
5838,1,YELLOW,1.9,4,GREEN,25.9
5839,1,YELLOW,1.9,4,GREEN,25.9
5840,1,YELLOW,1.8,4,GREEN,25.8
5841,1,YELLOW,1.8,4,GREEN,25.8
5842,1,YELLOW,1.8,4,GREEN,25.8
5843,1,YELLOW,1.7,4,GREEN,25.7
5844,1,YELLOW,1.7,4,GREEN,25.7
5845,1,YELLOW,1.7,4,GREEN,25.7
5846,1,YELLOW,1.6,4,GREEN,25.6
5847,1,YELLOW,1.6,4,GREEN,25.6
5848,1,YELLOW,1.6,4,GREEN,25.6
5849,1,YELLOW,1.5,4,GREEN,25.5
5850,1,YELLOW,1.5,4,GREEN,25.5
5851,1,YELLOW,1.5,4,GREEN,25.5
5852,1,YELLOW,1.4,4,GREEN,25.4
5853,1,YELLOW,1.4,4,GREEN,25.4
5854,1,YELLOW,1.4,4,GREEN,25.4
5855,1,YELLOW,1.3,4,GREEN,25.3
5856,1,YELLOW,1.3,4,GREEN,25.3
5857,1,YELLOW,1.3,4,GREEN,25.3
5858,1,YELLOW,1.2,4,GREEN,25.2
5859,1,YELLOW,1.2,4,GREEN,25.2
5860,1,YELLOW,1.2,4,GREEN,25.2
5861,1,YELLOW,1.1,4,GREEN,25.1
5862,1,YELLOW,1.1,4,GREEN,25.1
5863,1,YELLOW,1.1,4,GREEN,25.1
5864,1,YELLOW,1.0,4,GREEN,25.0
5865,1,YELLOW,1.0,4,GREEN,25.0
5866,1,YELLOW,1.0,4,GREEN,25.0
5867,1,YELLOW,0.9,4,GREEN,24.9
5868,1,YELLOW,0.9,4,GREEN,24.9
5869,1,YELLOW,0.9,4,GREEN,24.9
5870,1,YELLOW,0.8,4,GREEN,24.8
5871,1,YELLOW,0.8,4,GREEN,24.8
5872,1,YELLOW,0.8,4,GREEN,24.8
5873,1,YELLOW,0.7,4,GREEN,24.7
5874,1,YELLOW,0.7,4,GREEN,24.7
5875,1,YELLOW,0.7,4,GREEN,24.7
5876,1,YELLOW,0.6,4,GREEN,24.6
5877,1,YELLOW,0.6,4,GREEN,24.6
5878,1,YELLOW,0.6,4,GREEN,24.6
5879,1,YELLOW,0.5,4,GREEN,24.5
5880,1,YELLOW,0.5,4,GREEN,24.5
5881,1,YELLOW,0.5,4,GREEN,24.5
5882,1,YELLOW,0.4,4,GREEN,24.4
5883,1,YELLOW,0.4,4,GREEN,24.4
5884,1,YELLOW,0.4,4,GREEN,24.4
5885,1,YELLOW,0.3,4,GREEN,24.3
5886,1,YELLOW,0.3,4,GREEN,24.3
5887,1,YELLOW,0.3,4,GREEN,24.3
5888,1,YELLOW,0.2,4,GREEN,24.2
5889,1,YELLOW,0.2,4,GREEN,24.2
5890,1,YELLOW,0.2,4,GREEN,24.2
5891,1,YELLOW,0.1,4,GREEN,24.1
5892,1,YELLOW,0.1,4,GREEN,24.1
5893,1,YELLOW,0.1,4,GREEN,24.1
5894,1,YELLOW,0.0,4,GREEN,24.0
5895,2,GREEN,2.0,4,GREEN,24.0
5896,2,GREEN,5.0,4,GREEN,24.0
5897,2,GREEN,4.9,4,GREEN,23.9
5898,2,GREEN,4.9,4,GREEN,23.9
5899,2,GREEN,4.9,4,GREEN,23.9
5900,2,GREEN,4.8,4,GREEN,23.8
5901,2,GREEN,4.8,4,GREEN,23.8
5902,2,GREEN,4.8,4,GREEN,23.8
5903,2,GREEN,4.7,4,GREEN,23.7
5904,2,GREEN,4.7,4,GREEN,23.7
5905,2,GREEN,4.7,4,GREEN,23.7
5906,2,GREEN,4.6,4,GREEN,23.6
5907,2,GREEN,4.6,4,GREEN,23.6
5908,2,GREEN,4.6,4,GREEN,23.6
5909,2,GREEN,4.5,4,GREEN,23.5
5910,2,GREEN,4.5,4,GREEN,23.5
5911,2,GREEN,4.5,4,GREEN,23.5
5912,2,GREEN,4.4,4,GREEN,23.4
5913,2,GREEN,4.4,4,GREEN,23.4
5914,2,GREEN,4.4,4,GREEN,23.4
5915,2,GREEN,4.3,4,GREEN,23.3
5916,2,GREEN,4.3,4,GREEN,23.3
5917,2,GREEN,4.3,4,GREEN,23.3
5918,2,GREEN,4.2,4,GREEN,23.2
5919,2,GREEN,4.2,4,GREEN,23.2
5920,2,GREEN,4.2,4,GREEN,23.2
5921,2,GREEN,4.1,4,GREEN,23.1
5922,2,GREEN,4.1,4,GREEN,23.1
5923,2,GREEN,4.1,4,GREEN,23.1
5924,2,GREEN,4.0,4,GREEN,23.0
5925,2,GREEN,4.0,4,GREEN,23.0
5926,2,GREEN,4.0,4,GREEN,23.0
5927,2,GREEN,3.9,4,GREEN,22.9
5928,2,GREEN,3.9,4,GREEN,22.9
5929,2,GREEN,3.9,4,GREEN,22.9
5930,2,GREEN,3.8,4,GREEN,22.8
5931,2,GREEN,3.8,4,GREEN,22.8
5932,2,GREEN,3.8,4,GREEN,22.8
5933,2,GREEN,3.7,4,GREEN,22.7
5934,2,GREEN,3.7,4,GREEN,22.7
5935,2,GREEN,3.7,4,GREEN,22.7
5936,2,GREEN,3.6,4,GREEN,22.6
5937,2,GREEN,3.6,4,GREEN,22.6
5938,2,GREEN,3.6,4,GREEN,22.6
5939,2,GREEN,3.5,4,GREEN,22.5
5940,2,GREEN,3.5,4,GREEN,22.5
5941,2,GREEN,3.5,4,GREEN,22.5
5942,2,GREEN,3.4,4,GREEN,22.4
5943,2,GREEN,3.4,4,GREEN,22.4
5944,2,GREEN,3.4,4,GREEN,22.4
5945,2,GREEN,3.3,4,GREEN,22.3
5946,2,GREEN,3.3,4,GREEN,22.3
5947,2,GREEN,3.3,4,GREEN,22.3
5948,2,GREEN,3.2,4,GREEN,22.2
5949,2,GREEN,3.2,4,GREEN,22.2
5950,2,GREEN,3.2,4,GREEN,22.2
5951,2,GREEN,3.1,4,GREEN,22.1
5952,2,GREEN,3.1,4,GREEN,22.1
5953,2,GREEN,3.1,4,GREEN,22.1
5954,2,GREEN,3.0,4,GREEN,22.0
5955,2,GREEN,3.0,4,GREEN,22.0
5956,2,GREEN,3.0,4,GREEN,22.0
